,time,1_T,1_H,1_L,2_T,2_H,2_L,3_T,3_H,3_L,4_T,4_H,4_L
0,2021-10-19 20:42:18,24.86329881332442,24.452536370801873,22.02199294080158,22.779218840654853,22.887731099863046,24.02281352140912,24.300788245651482,24.009311649100397,24.147894385658702,23.93269449265764,24.100619056530284,22.798019456815382
1,2021-10-19 20:42:18,22.967484885996463,23.50322101334794,24.884784160248678,23.540265207216297,24.664147908863747,24.928181011680515,24.581754113410085,24.475610205364475,22.93424148678465,22.69157127257424,22.885701458243606,24.173882333081554
2,2021-10-19 20:42:18,23.196410367640482,23.421105282595217,24.416795667856686,24.46909141009224,24.824566803190766,24.330746585440146,22.546184046027104,23.32277363671827,24.683882100448162,24.87815718058034,24.807374625122463,24.345452677984877
3,2021-10-19 20:42:18,23.33919732304784,22.791403951595655,22.512351128182036,22.367283768525446,24.25143958863731,22.62492192186971,22.534918330776392,23.04392884086445,24.696970173995176,23.79924910718667,23.08221195154706,22.12327607268278
4,2021-10-19 20:42:18,23.092979848151256,24.580359019362003,23.46078185376075,22.01714699452159,24.151856713583943,23.247786653420704,22.54929017630634,22.548126490496344,22.428034528503055,22.94447925630564,23.21224597943254,24.471467813044445
5,2021-10-19 20:42:18,22.30771489201699,24.056808031766703,23.549505812862414,23.43416025715262,22.888330863511484,24.5993644183141,24.808981485815725,24.159381214408135,22.08429144869298,23.340720660652345,24.18962596172183,24.28270100503543
6,2021-10-19 20:42:18,22.49144725016958,24.916634791303935,24.005143540497464,24.675525362747067,24.039964753085812,23.60368404214176,23.116881977464946,22.965198874876,24.318748758633408,22.609748563658076,22.018920804803358,24.192111317424192
7,2021-10-19 20:42:18,22.161948058372896,24.292638268848084,23.391831541052436,23.864826397471894,24.31075460322206,23.56492138465482,24.186697145205653,23.943273319589775,23.234578167926568,22.46932471039522,22.582764334828813,22.119575407721396
8,2021-10-19 20:42:18,24.31472525780744,24.43342496511394,24.328832494578865,22.076431324658536,24.59398018456763,23.538571143475725,24.914243330552157,24.891249159259942,24.957842678606525,22.952945218942276,24.466688299696923,22.486852040041455
9,2021-10-19 20:42:18,22.50060041354084,24.97942289246458,24.436645609430187,24.51792231723016,24.402541923784803,23.255356723485225,23.361476674864992,22.758670173984044,24.76453157856897,22.60510009823458,22.653326970662288,24.863180424220847
10,2021-10-19 20:42:18,24.3216491570505,24.85545295495063,22.62960424372962,23.131672343950274,24.089832407067334,22.61645107743809,22.330070386744346,22.40309329163662,23.304197060635097,22.191717995554168,22.27489542817402,24.82795755816145
11,2021-10-19 20:42:18,24.188806243994517,23.829894645532377,23.012147993051695,24.551382481919994,24.720660936578092,23.370348613153816,24.795216122844487,23.672561094916627,23.690351074997423,24.76012702445122,22.03467966907807,22.44219234077075
12,2021-10-19 20:42:18,22.38569428475436,23.39478159556147,24.03306726096668,22.327500231611026,23.234010637366715,23.168951331130543,24.792144625610444,22.122056703570564,23.176551874767398,22.55903812977741,24.797867474279926,22.907813615535474
13,2021-10-19 20:42:18,24.951425759218175,23.960934113997162,24.197512855716255,23.574665281797984,22.6560896109479,24.628858873588875,24.685741228082897,24.898859203541505,24.38293294472887,22.842029876851512,22.986593669141175,22.452258961775375
14,2021-10-19 20:42:18,24.71833383023175,22.21647055923564,24.726415495411253,24.12469542940053,23.38172380671865,23.976773598304646,23.050484079389662,24.37270267589886,23.768485980512146,23.204268658583565,22.05977678640711,24.38434512453174
15,2021-10-19 20:42:18,23.935341619549032,22.716916714821902,24.354974335989063,23.53984063648857,23.485666224526245,24.486188507765938,23.686964131546322,24.90078569043719,24.057083640862775,23.75501354532299,24.89561418363686,22.745950534396677
16,2021-10-19 20:42:18,23.45072203139604,24.773295495242163,23.47101055671477,24.94015007691019,23.203577812631387,22.776190678484518,23.394149603286177,23.230963160123572,22.840284385069577,22.656488833319568,22.34112447611036,24.13249170120411
17,2021-10-19 20:42:18,24.90742521791763,23.85279643462413,24.773362301786385,24.408913691119352,24.604570748474167,23.6962364616969,22.804933870135912,23.809577720587896,22.21106378420431,23.095019869722197,22.619077817400797,23.00105302688808
18,2021-10-19 20:42:18,24.571553791217365,23.992980178742684,23.29341382238456,24.567614602247595,24.64910165740777,23.532305828300267,23.736041109432524,24.045900908528925,22.078378151337898,23.769748402674466,23.351074651158157,23.702894158116784
19,2021-10-19 20:42:18,24.37556083432139,23.245052076296403,23.05882938854291,22.218650234304288,22.25179458933321,23.75188026254191,22.555715117139894,23.7119137456725,24.836563107053355,23.681860690270927,23.446700800102747,23.912764151149894
20,2021-10-19 20:42:18,24.506111364609797,24.381696440784083,24.55952287038526,22.803620652719594,24.678737881257135,24.149585922533763,23.999043792992353,23.819027731220686,23.236065909492776,23.99723540818954,23.117761356283964,23.165038722959245
21,2021-10-19 20:42:18,23.105964385709708,23.387832575494848,24.536068731004047,22.754582666924016,23.082488684530848,23.03908314939932,24.598942785070676,24.489426700309185,23.259331707171686,23.39822798374801,24.354959283092427,22.155769841919437
22,2021-10-19 20:42:18,23.2444494120263,22.193667925175337,23.93574923082423,24.32153478985514,24.228095109063176,24.28075446615701,23.73318320407213,22.151483903506747,22.864381787016587,22.0893432267609,24.355279666590526,22.845131124390278
23,2021-10-19 20:42:18,23.917319672981005,23.92930905740367,22.210869805861716,24.278864662540432,24.568514277453218,23.227567314284336,24.159958197774973,22.43481050345406,22.844061818930445,22.808604943830193,24.755979835426995,22.55333316819782
24,2021-10-19 20:42:18,23.469191025098358,24.919267561438005,22.22651714775906,22.51741633336042,24.90614414254771,23.978224285467878,23.938731703157814,24.713237572665207,23.437153407161304,22.668834813120768,23.403051586817114,22.68179606131437
