,time,1_T,1_H,1_L,2_T,2_H,2_L,3_T,3_H,3_L,4_T,4_H,4_L
0,2021-10-19 20:36:07,22.35657510948803,22.16869779383039,24.630988675083746,23.338706008992784,22.775537380870954,24.312292713678637,22.640808292053862,24.838252570804908,22.56272543623422,23.03743639146322,22.29165798418958,22.21516582254974
1,2021-10-19 20:36:07,22.062410614343037,22.71907346686617,24.763714040396202,24.84309638180051,22.378663369229184,23.538087433425414,23.48127413854609,22.947437087930492,23.47256706732104,24.056733017180658,24.2100725401768,22.721635593455307
2,2021-10-19 20:36:07,24.956800928412708,23.089208149809263,24.316873770004502,24.31078881131257,24.99412848320157,22.17818194494497,22.340396516562773,23.87760817275764,22.034725813759035,23.657224684915466,23.90209826263916,24.648035308499374
3,2021-10-19 20:36:07,23.09818009787015,23.847880828859335,22.89398999282977,22.024516462321934,24.578234466235543,22.701188906110474,23.600532199698222,22.46831500762585,24.90268667937312,23.66627906145494,23.206321178224652,22.20405795914024
4,2021-10-19 20:36:07,23.074525468371355,23.908405757805166,22.880067876365658,23.751294880282114,24.635600754519658,22.607896102152004,24.47634345095065,22.848988504148725,22.24292226805659,22.3415618383727,22.92835242155392,22.270878466989956
5,2021-10-19 20:36:07,24.727804334854277,23.299148693034283,23.481245495906954,24.315019497525604,24.05206400097272,24.4219523037995,22.980026414695054,23.434840032319382,24.98611915896048,23.080948843886276,22.077253257446326,24.794541091826247
6,2021-10-19 20:36:07,24.956041392293265,23.706272502337733,22.59036655440631,23.552077669130544,22.065897142815043,22.99288594399599,24.214833960503313,23.93152040486646,22.216553946672597,22.2383073319289,24.545178987388308,24.676204955244813
7,2021-10-19 20:36:07,24.55147175606256,22.95629912479758,22.286397016872495,24.256474125489838,23.928033860710034,23.76936484510371,23.31837145294244,22.30315557688506,23.874941646563304,23.68043912541329,24.701240075803536,22.473153989648306
8,2021-10-19 20:36:07,24.011806117395302,22.609390649367562,22.15285282371093,24.999024328513357,24.227537303403636,24.893690247468747,23.811783886011867,23.329918341665675,24.944792229281635,22.728935981352652,22.51865716999608,24.902423885726492
9,2021-10-19 20:36:07,24.40245646810543,22.172495624924114,24.714130271518393,22.215271592980503,23.84599090394954,24.709399533936534,23.341226124752442,22.730268292406045,23.452226547496892,22.43142857120722,23.184293116616093,23.10377481621964
10,2021-10-19 20:36:07,22.35190735129546,23.689988071335218,22.503712601334218,23.54805196720917,24.986911827585644,24.471858681349204,23.857946246308067,23.52444686574064,24.505455827757213,23.85944991822654,24.899122233502908,22.524212114948973
11,2021-10-19 20:36:07,24.661564346830986,24.52359148758633,23.41596689648366,24.9608000787198,24.508893688590106,22.074061001470934,23.82311172584452,23.16959212856152,22.395210522812825,24.08397054039689,23.005210698023003,23.516748716086976
12,2021-10-19 20:36:07,24.74005713589375,23.633423698714026,24.39125826593721,24.545539236775824,23.4413135476009,23.4042604797066,24.435798523568153,23.54669819811164,24.22283915051292,24.774687842273188,22.581163985504492,22.294708387935042
13,2021-10-19 20:36:07,24.362810993083688,24.338551457228597,22.50141726653302,23.48378333442697,23.33484611845977,22.50458869789986,22.468413311563765,24.374123521020827,22.19901783617013,24.908966734474383,22.370123907320437,22.36848283053057
14,2021-10-19 20:36:07,24.40125531604219,22.894847577893202,22.954643435894738,22.207238848769958,24.964169728075557,22.623766195913547,24.32642325054651,23.390158755287008,22.959197735324864,24.680317778948282,22.812174000235522,23.831518786752074
15,2021-10-19 20:36:07,22.61549783322605,23.83378056374138,22.70059424390241,22.877515250051875,22.224640115370313,22.06978414660167,23.245601976366096,24.818461629766567,24.390421720015453,24.18385224406695,23.727199820577933,24.359821481204474
16,2021-10-19 20:36:07,22.070210865561002,22.942900417170566,22.27773259966313,23.643775411241208,24.728689370186245,22.764109588552326,24.085214503362845,22.797507496094447,22.082426878216157,24.81379888478755,22.77379182329644,23.90966459401347
17,2021-10-19 20:36:07,22.598210387222586,24.930800347157465,23.207593491245888,22.03669067825896,24.53663123481089,22.368901658210103,24.548855310194952,23.039199966397774,24.95079612148208,23.679831843329303,22.34023195023856,22.38638960698754
18,2021-10-19 20:36:07,23.77802998304809,23.584761711099027,24.971425652631698,24.020503570491798,23.520944497726692,24.486732596605794,24.615467463486965,23.926598539427424,22.228523886535207,24.506174298442755,23.608702813546085,22.3194403175935
19,2021-10-19 20:36:07,22.750196661277684,23.21997008232422,23.864363465568847,24.54053577491636,24.787344010438517,24.687844795974947,23.32468678392687,23.164190870948424,24.16316538338849,22.900313586734345,22.093052571625616,22.907637713060353
20,2021-10-19 20:36:07,22.047463040719595,24.14139371846747,22.022866810405404,24.56092666688128,24.086582313782635,23.418409632638213,22.15192772621093,22.389456088737763,22.41754111666131,24.107576232601865,24.595254284513096,23.301536885253817
21,2021-10-19 20:36:07,22.57517150557975,22.644171143826014,24.27546382558104,24.325472863745773,23.506802929964152,23.845638438221087,22.31788515473755,23.09687194362928,22.905163387629933,23.213232876299028,23.247775671027185,23.139007282887075
22,2021-10-19 20:36:07,23.71836684651423,24.794122384138575,23.824186748538242,23.765241968609146,22.485045193700344,24.701121792148456,24.480101629815096,22.69254798128654,24.35028564696486,24.79829809890851,22.742976634620497,22.50422780875872
23,2021-10-19 20:36:07,24.668508446622738,22.030275916535746,24.950511204445935,22.098919751807514,23.264103417657086,23.42450838689416,22.566393810585982,24.998650772137417,23.53152981587693,24.53101613515808,23.36259152816434,23.927016409030884
24,2021-10-19 20:36:07,22.52118042364819,24.27650564488367,22.15685364560847,22.970370393748716,23.025141539811425,22.26601452516493,23.73833455060375,23.417783562141192,23.253197366481015,24.43509383840769,24.79559241454534,24.54259646714857
25,2021-10-19 20:36:07,23.086550069814287,23.402993488140932,22.190477884067832,24.228608093724738,24.080381722611207,23.488656389219052,23.009290773556387,22.806750229356556,24.91027220090968,23.453360449267013,24.15567440217614,23.8567826720009
26,2021-10-19 20:36:07,23.925059721187925,23.28258092937824,22.585153119917916,22.662731579090057,24.503418949972396,24.033973038818427,23.59822860169308,23.00233924462293,24.010361181182645,23.42215969863818,22.43051265665817,23.20309161975467
27,2021-10-19 20:36:07,23.924730956773313,22.023735409502002,24.16101798128974,23.17263647919451,24.29157088286323,22.903416236344054,22.78936798912474,24.399925713760005,22.4548504608362,23.37145674716609,23.9298100779518,22.761299501068166
28,2021-10-19 20:36:07,24.137375053407222,22.15684982014489,23.835094446432407,24.021209876566946,24.61631387386483,23.28466959051813,23.56227850361797,24.411367584589797,23.6635270553843,23.597958874888498,22.1710937898565,24.658383515289987
29,2021-10-19 20:36:07,22.291911671281376,22.202333367168197,24.96084686526918,24.40461730483888,22.642915811168887,24.740266464902888,22.2848542185516,22.361265731018165,23.783330416905223,22.299228743671637,24.357993574938018,23.669142588696072
30,2021-10-19 20:36:07,24.520016048424143,22.803222396017382,24.53179124336141,22.746180188044047,24.316897396860394,24.598774870716163,23.96250106469744,23.337459001984378,22.257933190442568,24.97883258312413,22.524386523984706,22.404002313995072
31,2021-10-19 20:36:07,24.6293080829657,23.435313151734565,24.22309774277822,23.769343634450077,23.983751562272836,23.254213491864043,24.422649900417593,23.859322696017895,24.02109170903603,23.88514778743568,23.171373105931377,24.742102373228843
32,2021-10-19 20:36:07,24.140541941432055,23.347530111144682,24.35841544032297,22.436472557007832,22.042671161073564,22.34259101966902,22.925921703312405,23.917600797861184,23.627070849249005,22.25718899286979,23.561553474543874,23.979358443508495
33,2021-10-19 20:36:07,22.9878195968329,22.704124670301816,22.106413252934356,23.045126138219853,24.832804601570032,24.818691560220675,23.098190260010497,22.08427960866854,22.732500211160854,23.669905377848096,22.199912536726544,22.093671529173854
34,2021-10-19 20:36:07,22.825036537885648,22.467442812079838,24.31831518553124,22.24538250722806,22.565136190220702,23.703274606804683,22.319273858018946,23.827257387833512,24.382219456209295,23.78489474783294,22.348948582040755,23.315535579354258
35,2021-10-19 20:36:07,24.833445899432952,22.700614349709692,23.901475062041435,22.297519466618894,22.874460749065456,23.97666476071028,22.41365191708873,23.26712758968258,22.634094031051177,22.888908738459822,23.921189564449584,23.55657940863606
36,2021-10-19 20:36:07,23.423831081896903,23.49703616374398,24.33512276642095,23.56249744828615,24.039171620104863,22.587886611048656,24.031410598960115,23.93957318062366,24.25007073309182,24.350924375072502,24.28375899436847,22.02989036639328
37,2021-10-19 20:36:07,22.49673215050034,23.06652713365564,24.596189154387844,24.71434799215446,22.704034712539677,22.771037476695913,24.059239058085367,23.710802421046054,22.33453041914169,22.323759083807047,24.508601129069582,23.727632200619627
38,2021-10-19 20:36:07,24.452110192182484,24.39840820637935,22.183682938027566,23.321718554538382,24.676506052517826,24.6464377982672,23.52186786650713,24.95722419148247,23.43605701371224,24.924778270048844,24.22289311610572,23.527575623343733
39,2021-10-19 20:36:07,23.551268483346032,23.64168005046626,23.19831615207044,23.80663573484692,22.972302694738442,24.198376372955153,24.764632355742304,24.60200015964203,22.88936689935644,23.447727612319465,24.953557748703105,22.685092382038523
40,2021-10-19 20:36:07,22.90446312816988,22.3101334399669,23.552883841185825,24.45725478436797,24.42855600350972,22.903299814877734,24.304556136237416,23.63322962428403,22.57553833008059,23.501463396995543,22.453913192580625,23.848894982615345
41,2021-10-19 20:36:07,22.071427848308982,22.738647928901223,22.525039422307483,23.244590542089433,22.44860834666221,23.76032351971107,22.75287037578496,23.949168649185523,24.273812449419275,23.33687714585336,22.004276814059622,22.141892141064233
42,2021-10-19 20:36:07,23.232900470153982,23.540234020385018,24.605855849167398,23.10121800884719,23.158127301940237,23.314001053406276,24.62461524405096,22.408604420800973,23.429569829876236,24.543948824066923,24.45687901158268,22.761840908135238
43,2021-10-19 20:36:07,22.0831829710391,23.473558228793152,23.820511738709918,23.221076595888906,23.010085236711657,22.385837145428948,23.679342673905964,24.496216008410073,23.312743247899267,22.025119952743722,23.629819053949863,24.535969886604562
44,2021-10-19 20:36:07,22.8645127592475,22.891522599202244,22.068354422412416,22.356234881212384,24.833879677905788,23.044846446884254,24.870183360546427,24.301370583101317,23.73838166389387,22.0820906962706,24.56955098229924,24.991035489591415
45,2021-10-19 20:36:07,24.276189328021754,24.90355351390707,23.56634414196142,22.637817378337548,23.26719880623772,22.8271210399254,22.780013939415703,23.009216751648395,22.946573660694202,23.022722773841792,22.01867045204721,23.659218457659012
46,2021-10-19 20:36:07,24.198965096955863,23.533449681907506,24.770010443264656,22.760313697514484,24.989217519048196,23.844381610103664,23.263838047757194,24.911631710461286,23.2342376817643,24.77156055699001,23.279014023956446,22.640804793811878
47,2021-10-19 20:36:07,23.925577501606956,24.79853178108594,24.54126445255987,24.65315119600685,22.366958141552,22.578775023707284,24.66245300084823,22.709358497047518,23.694328611459124,22.21670599879791,22.335179845397697,24.498879805058518
48,2021-10-19 20:36:07,24.084619797295087,22.740754571544464,24.96619400086923,23.608774203583565,22.45730902599388,22.577416809313597,22.353024567517387,24.196155695746757,23.338448953985626,22.96852357296588,22.517857223458897,24.238410274599193
49,2021-10-19 20:36:07,24.450549269861995,23.8642944538172,22.1854783152307,22.999301291965022,23.26705212143556,22.935140013472925,22.61554409589855,24.695086848547884,24.75104436116761,22.21432803167852,23.79109038080693,23.013741343305586
50,2021-10-19 20:36:07,24.361433953033213,23.217315457647338,22.727392319802387,24.00954673989678,23.262916534427585,23.03444003008279,24.037532378406844,24.182070085321484,22.4825916973314,23.88879206657112,23.80564056274826,22.750543214943097
51,2021-10-19 20:36:07,24.61294409083302,24.83763156446905,22.92718834578903,24.746011663280665,24.153315813647417,23.089638583646906,24.400525694390026,24.065939596322224,24.784797566812113,23.332392383093797,24.964350927661037,22.73091268011122
52,2021-10-19 20:36:07,22.192616117674206,22.441778254255844,22.829783429100974,24.51747044812848,24.8318252195001,24.076558439833395,22.912265314613343,22.208308852440904,23.882651367326545,23.769532926936506,22.751400040947402,24.738724542133873
53,2021-10-19 20:36:07,22.154217686727172,24.204423285178073,23.54564034496027,23.955813899599317,24.38691868327114,23.701449255214445,22.58117542657283,24.543750817394823,24.88762265816475,22.12546570458946,24.054233061370127,22.681367496437147
54,2021-10-19 20:36:07,22.21229779074072,23.372803663718415,22.998305537521272,23.03074030920789,22.594202235944408,23.430951037845986,23.365472592885872,24.963718376988233,23.940037003031808,24.263568370045853,22.577538842758045,24.898463458677114
55,2021-10-19 20:36:07,24.94801433528681,23.787001269827588,23.45954718718787,22.470413230918417,22.14126474151781,22.175205197499793,23.935049552067028,24.10898802682493,24.35636858913457,23.25607467776533,22.522336554004912,23.122644306679934
56,2021-10-19 20:36:07,24.955547843444094,23.855138403967885,22.39110367656017,23.69022917235444,23.123648856072982,24.483466487655914,22.93347915831757,22.969535003880623,22.036428566381858,24.415877952222935,22.965677587885285,23.433566804428278
57,2021-10-19 20:36:07,24.49801991657036,23.686984765152527,24.833351816187882,24.48143255997771,23.270243469066692,23.139628603836805,22.01835857615515,22.059077537463367,22.535653325659155,23.85228951304103,22.490527718028588,24.5575988159239
58,2021-10-19 20:36:07,24.746540727591757,24.115019648475226,23.134673708410144,22.67881751344403,23.00410537093986,23.635574375646428,23.196963445438225,22.101687062764547,23.118050807566956,22.694463994636298,23.14832156932412,23.538947098035184
59,2021-10-19 20:36:07,22.60553500153502,24.843699162718366,23.34212395022022,23.521556454182836,22.687967540254107,24.832485077448826,22.567371083210848,24.966629774161518,24.38247050960049,22.667906408755428,22.85801148910188,23.370279520005674
60,2021-10-19 20:36:07,24.93969613662192,22.91282581332036,24.667213817086637,22.706658121281382,23.762534465379584,24.26290318863938,24.602870149111617,23.7043479424641,23.035539994440292,23.048735820519987,22.93051477667199,23.25172321411305
61,2021-10-19 20:36:07,22.37453628009132,22.80814276583989,22.166832865930274,23.30966046726877,23.585856111576852,22.921883050257364,24.045968746419415,23.7889208648625,24.641942648440462,23.72523668030053,23.015235827227645,23.887926384782098
62,2021-10-19 20:36:07,23.14726198607494,22.44656737766553,22.140221493184164,23.999158014854217,24.363728001411065,23.561081704147476,23.98622281245077,22.193435027743337,24.797585291100006,24.761801064237424,23.236066603346394,23.036738247329055
63,2021-10-19 20:36:07,24.186524654940985,23.73216756438329,24.79462558281977,24.86771432683555,22.49819001609476,22.622809233635525,23.16152311425202,22.166843779352753,24.477950551326728,24.632205159907613,24.261768936608977,24.663777906652204
64,2021-10-19 20:36:07,24.50394205914849,23.1532826268706,24.403246686912567,24.09389731502299,22.250925629359394,24.11545058605274,24.799742422998392,23.763529656725016,23.43563096857715,22.027908480512874,22.781381077543994,23.710807133774118
65,2021-10-19 20:36:07,22.662249491054567,22.872112557309464,24.713761031653277,22.84439597523718,22.035403426957966,22.36249547921991,23.2489075960237,23.791439588258754,23.888216931475505,22.226680884342162,22.07936452487007,24.082765221030957
66,2021-10-19 20:36:07,24.16831461501554,24.29464279854959,22.176767676670124,24.9098993681628,24.569722690060793,22.72219632072041,24.273472824937613,22.32993198203746,24.161383937904183,24.418213542230728,24.61187906789052,22.71362614918574
67,2021-10-19 20:36:07,22.53406842896836,23.43150495764108,22.961802098226485,23.57040251475249,22.51493912746267,24.301234745318673,22.13170665785366,24.46342132526458,24.535918413482335,22.46029680993835,24.92569857111191,24.3602597002827
68,2021-10-19 20:36:07,22.354078528196613,22.88019257146627,22.368831134698045,22.80969878200648,23.36521996604477,22.610590706616435,24.30687324843524,22.920110997397583,22.629356924579362,23.22436797247445,22.522987975693024,23.890246460859636
69,2021-10-19 20:36:07,22.09041796705198,24.674716917256134,22.351170415550534,23.171633452705265,22.381855714198526,24.263651229863505,22.085526369313804,22.066624412083005,23.57099942751627,24.195676918886313,24.84282715099108,22.72753228385246
70,2021-10-19 20:36:07,22.387397747752406,24.72472130919281,22.428984193801664,23.870698152623717,22.66001480647377,23.7291742260335,24.705107392178626,24.05122086676858,22.666551234920608,23.1971202095166,24.248224822658564,23.161702414686584
71,2021-10-19 20:36:07,22.035818677286006,22.92368779198876,22.568296721386687,23.053464445208704,22.01337224293145,22.383373764927615,22.055483702761805,23.488489170521344,23.234695209051377,23.328311068783876,22.608301598696173,24.61198266612978
72,2021-10-19 20:36:07,22.840691120845435,24.14216939352383,22.499104179685773,24.750795809876177,22.043987224240343,24.651007351043827,23.91871555647754,23.227730985404765,24.733846899997502,23.568183123068614,23.973075779821382,22.162346704048705
73,2021-10-19 20:36:07,24.265904918734186,24.023289738115082,23.64123326089952,23.82994882664241,23.722854693056842,23.773938146615222,24.88248457060522,23.20321446212131,23.309925599574395,22.28438954130813,23.95182526086386,23.92249321682805
74,2021-10-19 20:36:07,22.49843046522089,23.32993687655949,22.21769205576421,22.184209717291065,22.898432444338212,24.947891270563016,22.899014471520672,23.918022621650422,22.613034104353996,22.29736967871501,23.783755337590488,23.34990067441292
75,2021-10-19 20:36:07,24.8645989836497,23.22160981886963,24.956352049400916,22.878795083266446,22.474937573317877,22.204208303097726,22.889032163910244,24.129414849787135,23.775213217334972,22.601856678160306,23.481115760650855,24.93436125967775
76,2021-10-19 20:36:07,23.105626105070936,24.045732560116086,22.002850096997008,23.6266804874814,22.734461218716916,24.804026126896204,22.566763705288945,22.102777123179248,22.553851085620316,22.517527455257696,23.216465293168206,22.812101443420108
77,2021-10-19 20:36:07,24.85090466875089,23.331215255018712,23.461586963242844,23.51449169179358,23.25430948727583,22.73486291486981,22.703254450925712,24.172362873866547,24.165949431953035,22.3570428674021,24.287733790347968,24.021694964250084
78,2021-10-19 20:36:07,24.393934192649393,24.2091886868693,23.988825861557167,23.93549457968493,23.25640145797803,23.31710225224646,24.699456703182896,22.568527107475305,24.48108683396014,22.287584853615883,23.59544209004673,23.956398683427054
79,2021-10-19 20:36:07,22.946019981784534,24.635664181948215,24.014125368691715,24.48792255886817,24.34312461553709,24.744867702628603,23.54931724751625,23.229330375682046,24.313738237776228,24.54103670808091,23.507958852654216,24.07367377866023
80,2021-10-19 20:36:07,23.952138476197103,22.16400801303604,23.2801770677173,23.04751803464041,24.56139953911095,23.09805874881513,24.066587510600392,22.872046036369845,23.601256539270704,23.987369474107958,24.127213376666276,22.574317619437508
81,2021-10-19 20:36:07,23.305330962543724,22.337511774775596,22.967157294285204,24.821186390398744,24.904820418011692,24.77569623223195,24.272301245520833,22.054707166635698,22.651129797512862,24.69279334133256,22.025361462635416,23.34772612481877
82,2021-10-19 20:36:07,23.2016320571501,24.246653486375365,23.171058265575105,23.236815447691985,24.74786895060497,24.031538086112533,22.47784089298104,24.037648806142876,24.555902940419156,24.082276456674283,24.043720205500243,22.175842343470165
83,2021-10-19 20:36:07,24.32756118900362,23.54075890975635,24.77543382750936,24.811495195000653,24.770215807340744,22.04210832792125,24.482374029464957,22.545954820943138,23.288127457187716,24.97260119704895,22.16250010458449,22.91068502162523
84,2021-10-19 20:36:07,24.027099114645274,23.383885759612504,24.777321131746167,22.013834691294186,22.976518470069507,24.012679595643558,23.630881923030035,24.69550947769472,24.84576917729439,24.89774172745961,23.569193700197474,24.85189515366003
